timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/07/04 18:24:08,998,Homepage,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,,7565,2368,1,1,null,0,69,15
2024/07/04 18:24:08,29,-8 /WebTours/,200,OK,Thread Group 1-1,text,true,,664,381,1,1,http://192.168.2.109:1080/WebTours/,29,0,15
2024/07/04 18:24:08,6,-10 /WebTours/header.html,200,OK,Thread Group 1-1,text,true,,1007,438,1,1,http://192.168.2.109:1080/WebTours/header.html,6,0,0
2024/07/04 18:24:08,624,-11 /cgi-bin/welcome.pl,200,OK,Thread Group 1-1,text,true,,1087,449,1,1,http://192.168.2.109:1080/cgi-bin/welcome.pl?signOff=true,621,0,0
2024/07/04 18:24:09,53,-17 /WebTours/home.html,200,OK,Thread Group 1-1,text,true,,1659,548,1,1,http://192.168.2.109:1080/WebTours/home.html,52,0,0
2024/07/04 18:24:09,286,-18 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,3148,552,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?in=home,282,0,0
2024/07/04 18:24:09,944,EnterDetailsClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3758,2071,1,1,null,0,4031,0
2024/07/04 18:24:09,330,-24 /cgi-bin/login.pl,200,OK,Thread Group 1-1,text,true,,851,762,1,1,http://192.168.2.109:1080/cgi-bin/login.pl,325,0,0
2024/07/04 18:24:09,313,-26 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,1749,657,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?page=menu&in=home,309,0,0
2024/07/04 18:24:10,301,-27 /cgi-bin/login.pl,200,OK,Thread Group 1-1,text,true,,1158,652,1,1,http://192.168.2.109:1080/cgi-bin/login.pl?intro=true,297,0,0
2024/07/04 18:24:14,962,ClickFlights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,7112,2020,1,1,null,0,4058,0
2024/07/04 18:24:14,237,-32 /cgi-bin/welcome.pl,200,OK,Thread Group 1-1,text,true,,843,671,1,1,http://192.168.2.109:1080/cgi-bin/welcome.pl?page=search,234,0,0
2024/07/04 18:24:14,319,-33 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,1749,674,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?page=menu&in=flights,316,0,0
2024/07/04 18:24:15,406,-34 /cgi-bin/reservations.pl,200,OK,Thread Group 1-1,text,true,,4520,675,1,1,http://192.168.2.109:1080/cgi-bin/reservations.pl?page=welcome,401,0,0
