timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/07/04 18:42:50,612,Homepage,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,,7574,2368,1,1,null,0,3,1
2024/07/04 18:42:50,5,-8 /WebTours/,200,OK,Thread Group 1-1,text,true,,664,381,1,1,http://192.168.2.109:1080/WebTours/,5,0,1
2024/07/04 18:42:50,6,-10 /WebTours/header.html,200,OK,Thread Group 1-1,text,true,,1007,438,1,1,http://192.168.2.109:1080/WebTours/header.html,6,0,0
2024/07/04 18:42:50,270,-11 /cgi-bin/welcome.pl,200,OK,Thread Group 1-1,text,true,,1087,449,1,1,http://192.168.2.109:1080/cgi-bin/welcome.pl?signOff=true,267,0,0
2024/07/04 18:42:50,59,-17 /WebTours/home.html,200,OK,Thread Group 1-1,text,true,,1659,548,1,1,http://192.168.2.109:1080/WebTours/home.html,58,0,0
2024/07/04 18:42:50,272,-18 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,3157,552,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?in=home,270,0,0
2024/07/04 18:42:50,852,EnterDetailsClickLogin,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3938,1858,1,1,null,0,2,0
2024/07/04 18:42:50,299,-24 /cgi-bin/login.pl,200,OK,Thread Group 1-1,text,true,,1035,769,1,1,http://192.168.2.109:1080/cgi-bin/login.pl,294,0,0
2024/07/04 18:42:51,281,-26 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,1749,547,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?page=menu&in=home,279,0,0
2024/07/04 18:42:51,272,-27 /cgi-bin/login.pl,200,OK,Thread Group 1-1,text,true,,1154,542,1,1,http://192.168.2.109:1080/cgi-bin/login.pl?intro=true,268,0,0
2024/07/04 18:42:51,882,ClickFlights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,7112,1690,1,1,null,0,2,0
2024/07/04 18:42:51,276,-32 /cgi-bin/welcome.pl,200,OK,Thread Group 1-1,text,true,,843,561,1,1,http://192.168.2.109:1080/cgi-bin/welcome.pl?page=search,273,0,0
2024/07/04 18:42:51,306,-33 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,1749,564,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?page=menu&in=flights,301,0,0
2024/07/04 18:42:52,300,-34 /cgi-bin/reservations.pl,200,OK,Thread Group 1-1,text,true,,4520,565,1,1,http://192.168.2.109:1080/cgi-bin/reservations.pl?page=welcome,297,0,0
2024/07/04 18:42:52,364,SelectRandomDepatAndArrivalCitiesClkCont,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,7315,923,1,1,null,0,1,0
2024/07/04 18:42:52,363,-39 /cgi-bin/reservations.pl,200,OK,Thread Group 1-1,text,true,,2726,923,1,1,http://192.168.2.109:1080/cgi-bin/reservations.pl,357,0,0
2024/07/04 18:42:52,1,Debug Sampler,200,OK,Thread Group 1-1,text,true,,4589,0,1,1,null,0,0,0
2024/07/04 18:42:52,274,SelectRandomFlight,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2901,794,1,1,null,0,4020,0
2024/07/04 18:42:52,274,-40 /cgi-bin/reservations.pl,200,OK,Thread Group 1-1,text,true,,2901,794,1,1,http://192.168.2.109:1080/cgi-bin/reservations.pl,269,0,0
2024/07/04 18:42:57,283,FillPaymentDetailsClkContinue,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2770,959,1,1,null,0,4026,0
2024/07/04 18:42:57,283,-46 /cgi-bin/reservations.pl,200,OK,Thread Group 1-1,text,true,,2770,959,1,1,http://192.168.2.109:1080/cgi-bin/reservations.pl,277,0,0
2024/07/04 18:43:01,818,ClickItinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3721,1688,1,1,null,0,4061,0
2024/07/04 18:43:01,246,-48 /cgi-bin/welcome.pl,200,OK,Thread Group 1-1,text,true,,818,567,1,1,http://192.168.2.109:1080/cgi-bin/welcome.pl?page=itinerary,241,0,0
2024/07/04 18:43:01,256,-49 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,1749,569,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?page=menu&in=itinerary,253,0,0
2024/07/04 18:43:01,316,-50 /cgi-bin/itinerary.pl,200,OK,Thread Group 1-1,text,true,,1154,552,1,1,http://192.168.2.109:1080/cgi-bin/itinerary.pl,313,0,0
2024/07/04 18:43:06,562,LogOff,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4229,1113,1,1,null,0,4076,0
2024/07/04 18:43:06,257,-54 /cgi-bin/welcome.pl,200,OK,Thread Group 1-1,text,true,,1087,564,1,1,http://192.168.2.109:1080/cgi-bin/welcome.pl?signOff=1,254,0,0
2024/07/04 18:43:06,305,-55 /cgi-bin/nav.pl,200,OK,Thread Group 1-1,text,true,,3142,549,1,1,http://192.168.2.109:1080/cgi-bin/nav.pl?in=home,301,0,0
