timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/08/02 18:05:02,63,HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: No such host is known (www.google.),Thread Group 1-1,text,false,,2518,0,1,1,https://www.google./,0,0,63
2024/08/02 18:05:03,487,jp@gc - Dummy Sampler,200,OK,Thread Group 1-1,text,true,,114,0,1,1,null,6,0,5
